Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,82.41
Nigeria,NGA,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,77.75
Nigeria,NGA,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,72.76
Nigeria,NGA,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,69.05
Nigeria,NGA,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,65.77
Nigeria,NGA,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,66.71
Nigeria,NGA,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,65.99
Nigeria,NGA,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,63.2
Nigeria,NGA,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,60.03
Nigeria,NGA,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,57.69
Nigeria,NGA,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,55
Nigeria,NGA,1994,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.86
Nigeria,NGA,1993,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,51.41
Nigeria,NGA,1992,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,48.88
Nigeria,NGA,1991,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,45.26
Nigeria,NGA,1990,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,39.82
Nigeria,NGA,1989,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,37.59
Nigeria,NGA,1988,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,33.58
Nigeria,NGA,1987,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,28.87
Nigeria,NGA,1986,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,28.2
Nigeria,NGA,1985,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.7
Nigeria,NGA,1984,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,24.26
Nigeria,NGA,1983,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.73
Nigeria,NGA,1982,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.8
Nigeria,NGA,1981,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.37
Nigeria,NGA,1980,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.15
Nigeria,NGA,1979,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.52
Nigeria,NGA,1978,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.32
Nigeria,NGA,1977,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.12
Nigeria,NGA,1976,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.23
Nigeria,NGA,1975,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,24.13
Nigeria,NGA,1974,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.79
Nigeria,NGA,1973,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.22
Nigeria,NGA,1972,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.5
Nigeria,NGA,1971,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,25.29
Nigeria,NGA,1970,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,28.18
Nigeria,NGA,1969,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,26.17
Nigeria,NGA,1968,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.65
Nigeria,NGA,1967,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.24
Nigeria,NGA,1966,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.33
Nigeria,NGA,1965,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,23.29
Nigeria,NGA,1964,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,22.39
Nigeria,NGA,1963,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,21.87
Nigeria,NGA,1962,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,20.92
Nigeria,NGA,1961,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,19.81
Nigeria,NGA,2021,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.05
Nigeria,NGA,2020,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.28
Nigeria,NGA,2019,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.48
Nigeria,NGA,2018,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,111.74
Nigeria,NGA,2017,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.27
Nigeria,NGA,2016,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,105.26
Nigeria,NGA,2015,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.5
Nigeria,NGA,2014,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,96.24
Nigeria,NGA,2013,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,85.31
Nigeria,NGA,2012,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,87.87
Nigeria,NGA,2011,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,80.1
Nigeria,NGA,2010,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,86.06
Nigeria,NGA,2009,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,76.29
Nigeria,NGA,2008,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,86.65
Nigeria,NGA,2007,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,81.39
Nigeria,NGA,2006,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,87.34
Nigeria,NGA,2005,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,82.07
Nigeria,NGA,2004,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,77.72
Nigeria,NGA,2003,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,72.88
Nigeria,NGA,2002,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,69.87
Nigeria,NGA,2001,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.42
Nigeria,NGA,2000,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.62
Nigeria,NGA,1999,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.09
Nigeria,NGA,1998,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,63.26
Nigeria,NGA,1997,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,59.74
Nigeria,NGA,1996,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.4
Nigeria,NGA,1995,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,54.86
Nigeria,NGA,1994,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.92
Nigeria,NGA,1993,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,51.05
Nigeria,NGA,1992,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,48.07
Nigeria,NGA,1991,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,44.73
Nigeria,NGA,1990,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,39.91
Nigeria,NGA,1989,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,37.98
Nigeria,NGA,1988,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,34.54
Nigeria,NGA,1987,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,30.52
Nigeria,NGA,1986,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,29.9
Nigeria,NGA,1985,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,28.48
Nigeria,NGA,1984,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,26.53
Nigeria,NGA,1983,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,25.12
Nigeria,NGA,1982,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.66
Nigeria,NGA,1981,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.83
Nigeria,NGA,1980,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.75
Nigeria,NGA,1979,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.26
Nigeria,NGA,1978,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,21.9
Nigeria,NGA,1977,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.11
Nigeria,NGA,1976,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.54
Nigeria,NGA,1975,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,23.68
Nigeria,NGA,1974,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,25.26
Nigeria,NGA,1973,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.69
Nigeria,NGA,1972,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,21.65
Nigeria,NGA,1971,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.29
Nigeria,NGA,1970,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,26.73
Nigeria,NGA,1969,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,24.98
Nigeria,NGA,1968,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.51
Nigeria,NGA,1967,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,22.06
Nigeria,NGA,1966,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,20.75
Nigeria,NGA,1965,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,21.63
Nigeria,NGA,1964,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,20.74
Nigeria,NGA,1963,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,20.15
Nigeria,NGA,1962,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,19.25
Nigeria,NGA,1961,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,18.31
Nigeria,NGA,2021,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,101.42
Nigeria,NGA,2020,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,101.13
Nigeria,NGA,2019,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,103.35
Nigeria,NGA,2018,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,103.82
Nigeria,NGA,2017,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,100.67
Nigeria,NGA,2016,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,98.18
Nigeria,NGA,2015,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,101.97
Nigeria,NGA,2014,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,99.84
Nigeria,NGA,2013,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,98.47
Nigeria,NGA,2012,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,90.28
Nigeria,NGA,2011,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,95.04
Nigeria,NGA,2010,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,98.36
Nigeria,NGA,2009,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,98.7
Nigeria,NGA,2008,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,95.14
Nigeria,NGA,2007,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,92.88
Nigeria,NGA,2006,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,85.91
Nigeria,NGA,2005,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,87.33
Nigeria,NGA,2004,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,86.49
Nigeria,NGA,2003,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,83.38
Nigeria,NGA,2002,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,85.71
Nigeria,NGA,2001,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,81.1
Nigeria,NGA,2000,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,74.71
Nigeria,NGA,1999,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,75.19
Nigeria,NGA,1998,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,71.91
Nigeria,NGA,1997,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,65.9
Nigeria,NGA,1996,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,63.55
Nigeria,NGA,1995,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,61.94
Nigeria,NGA,1994,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,60.22
Nigeria,NGA,1993,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,55.24
Nigeria,NGA,1992,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,50.77
Nigeria,NGA,1991,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,50.04
Nigeria,NGA,1990,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,50.35
Nigeria,NGA,1989,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,49.54
Nigeria,NGA,1988,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,50.35
Nigeria,NGA,1987,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,52.06
Nigeria,NGA,1986,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,51
Nigeria,NGA,1985,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,57.97
Nigeria,NGA,1984,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,51.7
Nigeria,NGA,1983,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,50.04
Nigeria,NGA,1982,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,45.88
Nigeria,NGA,1981,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,42.52
Nigeria,NGA,1980,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,44.84
Nigeria,NGA,1979,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,36.88
Nigeria,NGA,1978,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,34.08
Nigeria,NGA,1977,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,31.92
Nigeria,NGA,1976,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,33.58
Nigeria,NGA,1975,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,27.98
Nigeria,NGA,1974,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,27.79
Nigeria,NGA,1973,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,25.79
Nigeria,NGA,1972,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,21.78
Nigeria,NGA,1971,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,23.45
Nigeria,NGA,1970,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,23.85
Nigeria,NGA,1969,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,23.16
Nigeria,NGA,1968,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,19.82
Nigeria,NGA,1967,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,20.08
Nigeria,NGA,1966,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,18.07
Nigeria,NGA,1965,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,18.55
Nigeria,NGA,1964,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,17.6
Nigeria,NGA,1963,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,15.95
Nigeria,NGA,1962,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,15.71
Nigeria,NGA,1961,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,17.19
Nigeria,NGA,2021,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2020,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2019,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2018,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2017,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2016,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2015,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2014,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2013,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2012,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2011,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2010,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2009,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2008,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2007,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2006,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2005,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2004,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2003,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2002,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2001,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2000,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1999,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1998,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1997,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1996,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1995,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1994,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1993,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1992,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1991,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1990,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1989,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1988,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1987,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1986,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1985,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1984,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1983,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1982,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1981,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1980,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1979,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1978,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1977,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1976,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1975,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1974,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1973,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1972,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1971,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1970,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1969,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1968,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1967,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1966,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1965,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1964,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1963,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1962,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,1961,Surface area (sq. km),AG.SRF.TOTL.K2,923770
Nigeria,NGA,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1636.6
Nigeria,NGA,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1666.9
Nigeria,NGA,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1651.7
Nigeria,NGA,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1687.7
Nigeria,NGA,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1614.7
Nigeria,NGA,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1733.4
Nigeria,NGA,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1552.7
Nigeria,NGA,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1552.4
Nigeria,NGA,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1234.7
Nigeria,NGA,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1399
Nigeria,NGA,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1334.4
Nigeria,NGA,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1528
Nigeria,NGA,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1531.1
Nigeria,NGA,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1598.4
Nigeria,NGA,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1399.8
Nigeria,NGA,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1507.5
Nigeria,NGA,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1421.7
Nigeria,NGA,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1372.8
Nigeria,NGA,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1308.8
Nigeria,NGA,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1255.2
Nigeria,NGA,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1233.6
Nigeria,NGA,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1171.5
Nigeria,NGA,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1239.3
Nigeria,NGA,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1201.8
Nigeria,NGA,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1182.8
Nigeria,NGA,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1220.4
Nigeria,NGA,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1210.5
Nigeria,NGA,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1132.3
Nigeria,NGA,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1153.1
Nigeria,NGA,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1164
Nigeria,NGA,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1094.1
Nigeria,NGA,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1147.9
Nigeria,NGA,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1252.9
Nigeria,NGA,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1305.5
Nigeria,NGA,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1203
Nigeria,NGA,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1156.7
Nigeria,NGA,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1247.9
Nigeria,NGA,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1266.3
Nigeria,NGA,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1526
Nigeria,NGA,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1632.9
Nigeria,NGA,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1655.5
Nigeria,NGA,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1087
Nigeria,NGA,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1053.3
Nigeria,NGA,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,916.1
Nigeria,NGA,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,932.6
Nigeria,NGA,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,725.2
Nigeria,NGA,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,967.1
Nigeria,NGA,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,996.1
Nigeria,NGA,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,659.2
Nigeria,NGA,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,654.9
Nigeria,NGA,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,709.6
Nigeria,NGA,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,722.9
Nigeria,NGA,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,611
Nigeria,NGA,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,671.1
Nigeria,NGA,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,693.5
Nigeria,NGA,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,607.8
Nigeria,NGA,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,687.1
Nigeria,NGA,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,717.8
Nigeria,NGA,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,763.7
Nigeria,NGA,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,782.8
Nigeria,NGA,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,743
Nigeria,NGA,2021,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.3481778258078
Nigeria,NGA,2020,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,24.5769077590438
Nigeria,NGA,2019,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,25.5497757961019
Nigeria,NGA,2018,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,30.9508457796308
Nigeria,NGA,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,22.617436386239
Nigeria,NGA,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,33.9704581428479
Nigeria,NGA,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,25.9039720250132
Nigeria,NGA,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.1251785260755
Nigeria,NGA,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,31.6345943366856
Nigeria,NGA,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.0186358766403
Nigeria,NGA,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,31.0191861742171
Nigeria,NGA,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,23.5367306605248
